date,state,district,pincode,age_5_17_count,age_17_plus_count,state_clean,state_final,total_updates,day,month,year,district_clean
2025-09-02,andaman & nicobar islands,south andaman,744206,0,1,andamannicobarislands,andamanandnicobarislands,1,2,9,2025,south andaman
2025-09-02,andaman and nicobar islands,south andaman,744102,0,1,andamanandnicobarislands,andamanandnicobarislands,1,2,9,2025,south andaman
2025-09-02,andaman and nicobar islands,south andaman,744105,2,5,andamanandnicobarislands,andamanandnicobarislands,7,2,9,2025,south andaman
2025-09-02,andaman and nicobar islands,south andaman,744206,0,2,andamanandnicobarislands,andamanandnicobarislands,2,2,9,2025,south andaman
2025-09-02,andaman and nicobar islands,south andaman,744211,0,1,andamanandnicobarislands,andamanandnicobarislands,1,2,9,2025,south andaman
2025-09-02,andhra pradesh,adilabad,504106,0,7,andhrapradesh,telangana,7,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504201,1,15,andhrapradesh,telangana,16,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504203,0,7,andhrapradesh,telangana,7,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504215,1,5,andhrapradesh,telangana,6,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504219,0,11,andhrapradesh,telangana,11,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504231,1,7,andhrapradesh,telangana,8,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504295,0,22,andhrapradesh,telangana,22,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504303,1,1,andhrapradesh,telangana,2,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504304,0,2,andhrapradesh,telangana,2,2,9,2025,adilabad
2025-09-02,andhra pradesh,adilabad,504307,3,19,andhrapradesh,telangana,22,2,9,2025,adilabad
2025-09-02,andhra pradesh,alluri sitharama raju,507129,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,alluri sitharama raju,531029,1,4,andhrapradesh,andhrapradesh,5,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,alluri sitharama raju,531040,0,8,andhrapradesh,andhrapradesh,8,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,alluri sitharama raju,533285,1,2,andhrapradesh,andhrapradesh,3,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,alluri sitharama raju,533347,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,alluri sitharama raju,535145,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,alluri sitharama raju
2025-09-02,andhra pradesh,anakapalli,531022,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531025,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531026,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531031,2,9,andhrapradesh,andhrapradesh,11,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531082,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531085,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531115,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531126,0,6,andhrapradesh,andhrapradesh,6,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anakapalli,531127,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,anakapalli
2025-09-02,andhra pradesh,anantapur,515124,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515133,0,8,andhrapradesh,andhrapradesh,8,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515201,1,21,andhrapradesh,andhrapradesh,22,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515231,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515271,1,2,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515405,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515531,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515601,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515631,1,3,andhrapradesh,andhrapradesh,4,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515672,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515711,0,10,andhrapradesh,andhrapradesh,10,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515741,1,5,andhrapradesh,andhrapradesh,6,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515761,0,15,andhrapradesh,andhrapradesh,15,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515767,0,9,andhrapradesh,andhrapradesh,9,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515774,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515787,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,anantapur
2025-09-02,andhra pradesh,anantapur,515832,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,anantapur
2025-09-02,andhra pradesh,ananthapur,515164,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515211,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515271,1,1,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515301,1,5,andhrapradesh,andhrapradesh,6,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515303,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515305,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515331,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515402,1,0,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515414,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515541,1,0,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515556,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515591,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515631,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515661,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515671,1,7,andhrapradesh,andhrapradesh,8,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515751,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515766,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515787,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515832,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapur,515871,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapur
2025-09-02,andhra pradesh,ananthapuramu,515211,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515231,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515331,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515414,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515415,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515541,1,0,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515556,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515651,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515731,0,6,andhrapradesh,andhrapradesh,6,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515801,1,4,andhrapradesh,andhrapradesh,5,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,ananthapuramu,515871,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,ananthapuramu
2025-09-02,andhra pradesh,annamayya,516130,1,5,andhrapradesh,andhrapradesh,6,2,9,2025,annamayya
2025-09-02,andhra pradesh,annamayya,516269,5,11,andhrapradesh,andhrapradesh,16,2,9,2025,annamayya
2025-09-02,andhra pradesh,annamayya,517237,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,annamayya
2025-09-02,andhra pradesh,annamayya,517280,1,3,andhrapradesh,andhrapradesh,4,2,9,2025,annamayya
2025-09-02,andhra pradesh,annamayya,517417,1,1,andhrapradesh,andhrapradesh,2,2,9,2025,annamayya
2025-09-02,andhra pradesh,bapatla,522261,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,bapatla
2025-09-02,andhra pradesh,bapatla,522265,1,8,andhrapradesh,andhrapradesh,9,2,9,2025,bapatla
2025-09-02,andhra pradesh,bapatla,522341,0,2,andhrapradesh,andhrapradesh,2,2,9,2025,bapatla
2025-09-02,andhra pradesh,bapatla,523301,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,bapatla
2025-09-02,andhra pradesh,chittoor,517101,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517126,0,4,andhrapradesh,andhrapradesh,4,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517131,0,9,andhrapradesh,andhrapradesh,9,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517152,1,4,andhrapradesh,andhrapradesh,5,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517167,3,16,andhrapradesh,andhrapradesh,19,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517172,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517237,0,1,andhrapradesh,andhrapradesh,1,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517297,3,18,andhrapradesh,andhrapradesh,21,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517319,0,3,andhrapradesh,andhrapradesh,3,2,9,2025,chittoor
2025-09-02,andhra pradesh,chittoor,517325,7,30,andhrapradesh,andhrapradesh,37,2,9,2025,chittoor
2025-09-02,rajasthan,nagaur,341306,1,5,rajasthan,rajasthan,6,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341319,1,1,rajasthan,rajasthan,2,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341503,1,19,rajasthan,rajasthan,20,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341506,0,1,rajasthan,rajasthan,1,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341507,0,2,rajasthan,rajasthan,2,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341513,1,11,rajasthan,rajasthan,12,2,9,2025,nagaur
2025-09-02,rajasthan,nagaur,341516,0,2,rajasthan,rajasthan,2,2,9,2025,nagaur
2025-09-02,rajasthan,pali,306104,4,9,rajasthan,rajasthan,13,2,9,2025,pali
2025-09-02,rajasthan,pali,306115,0,7,rajasthan,rajasthan,7,2,9,2025,pali
2025-09-02,rajasthan,pali,306126,0,18,rajasthan,rajasthan,18,2,9,2025,pali
2025-09-02,rajasthan,pali,306305,0,3,rajasthan,rajasthan,3,2,9,2025,pali
2025-09-02,rajasthan,pali,306306,0,1,rajasthan,rajasthan,1,2,9,2025,pali
2025-09-02,rajasthan,pali,306421,2,18,rajasthan,rajasthan,20,2,9,2025,pali
2025-09-02,rajasthan,pali,306701,0,1,rajasthan,rajasthan,1,2,9,2025,pali
2025-09-02,rajasthan,pali,306902,1,8,rajasthan,rajasthan,9,2,9,2025,pali
2025-09-02,rajasthan,pratapgarh,312614,0,1,rajasthan,rajasthan,1,2,9,2025,pratapgarh
2025-09-02,rajasthan,pratapgarh,312615,0,26,rajasthan,rajasthan,26,2,9,2025,pratapgarh
2025-09-02,rajasthan,pratapgarh,313605,5,42,rajasthan,rajasthan,47,2,9,2025,pratapgarh
2025-09-02,rajasthan,pratapgarh,327023,0,8,rajasthan,rajasthan,8,2,9,2025,pratapgarh
2025-09-02,rajasthan,rajsamand,313204,1,2,rajasthan,rajasthan,3,2,9,2025,rajsamand
2025-09-02,rajasthan,rajsamand,313206,0,2,rajasthan,rajasthan,2,2,9,2025,rajsamand
2025-09-02,rajasthan,rajsamand,313333,1,22,rajasthan,rajasthan,23,2,9,2025,rajsamand
2025-09-02,rajasthan,rajsamand,313334,3,17,rajasthan,rajasthan,20,2,9,2025,rajsamand
2025-09-02,rajasthan,sawai madhopur,322024,1,7,rajasthan,rajasthan,8,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sawai madhopur,322025,6,23,rajasthan,rajasthan,29,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sawai madhopur,322026,0,6,rajasthan,rajasthan,6,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sawai madhopur,322029,0,1,rajasthan,rajasthan,1,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sawai madhopur,322219,0,14,rajasthan,rajasthan,14,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sawai madhopur,322703,0,2,rajasthan,rajasthan,2,2,9,2025,sawai madhopur
2025-09-02,rajasthan,sikar,332002,2,3,rajasthan,rajasthan,5,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332025,3,9,rajasthan,rajasthan,12,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332302,0,1,rajasthan,rajasthan,1,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332318,0,2,rajasthan,rajasthan,2,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332401,0,4,rajasthan,rajasthan,4,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332402,3,12,rajasthan,rajasthan,15,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332403,1,10,rajasthan,rajasthan,11,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332405,1,1,rajasthan,rajasthan,2,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332411,0,3,rajasthan,rajasthan,3,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332701,2,7,rajasthan,rajasthan,9,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332711,1,1,rajasthan,rajasthan,2,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332713,2,7,rajasthan,rajasthan,9,2,9,2025,sikar
2025-09-02,rajasthan,sikar,332722,1,4,rajasthan,rajasthan,5,2,9,2025,sikar
2025-09-02,rajasthan,sirohi,307019,4,7,rajasthan,rajasthan,11,2,9,2025,sirohi
2025-09-02,rajasthan,sirohi,307023,3,8,rajasthan,rajasthan,11,2,9,2025,sirohi
2025-09-02,rajasthan,sirohi,307043,2,2,rajasthan,rajasthan,4,2,9,2025,sirohi
2025-09-02,rajasthan,sirohi,307512,1,5,rajasthan,rajasthan,6,2,9,2025,sirohi
2025-09-02,rajasthan,sirohi,307801,0,21,rajasthan,rajasthan,21,2,9,2025,sirohi
2025-09-02,rajasthan,tonk,304001,13,81,rajasthan,rajasthan,94,2,9,2025,tonk
2025-09-02,rajasthan,tonk,304023,1,6,rajasthan,rajasthan,7,2,9,2025,tonk
2025-09-02,rajasthan,tonk,304024,2,11,rajasthan,rajasthan,13,2,9,2025,tonk
2025-09-02,rajasthan,tonk,304504,0,16,rajasthan,rajasthan,16,2,9,2025,tonk
2025-09-02,rajasthan,tonk,304802,0,7,rajasthan,rajasthan,7,2,9,2025,tonk
2025-09-02,rajasthan,tonk,304804,0,5,rajasthan,rajasthan,5,2,9,2025,tonk
2025-09-02,rajasthan,udaipur,313001,5,70,rajasthan,rajasthan,75,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313002,0,21,rajasthan,rajasthan,21,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313015,3,6,rajasthan,rajasthan,9,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313027,7,41,rajasthan,rajasthan,48,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313201,2,17,rajasthan,rajasthan,19,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313202,2,8,rajasthan,rajasthan,10,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313205,3,9,rajasthan,rajasthan,12,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313604,2,35,rajasthan,rajasthan,37,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313702,4,9,rajasthan,rajasthan,13,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313706,0,25,rajasthan,rajasthan,25,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313708,1,33,rajasthan,rajasthan,34,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313802,4,13,rajasthan,rajasthan,17,2,9,2025,udaipur
2025-09-02,rajasthan,udaipur,313803,4,39,rajasthan,rajasthan,43,2,9,2025,udaipur
2025-09-02,sikkim,east,737135,3,8,sikkim,sikkim,11,2,9,2025,east
2025-09-02,sikkim,north sikkim,737118,0,1,sikkim,sikkim,1,2,9,2025,north sikkim
2025-09-02,sikkim,south,737126,0,45,sikkim,sikkim,45,2,9,2025,south
2025-09-02,sikkim,south,737128,0,13,sikkim,sikkim,13,2,9,2025,south
2025-09-02,sikkim,south,737134,2,8,sikkim,sikkim,10,2,9,2025,south
2025-09-02,sikkim,south sikkim,737121,0,1,sikkim,sikkim,1,2,9,2025,south sikkim
2025-09-02,sikkim,west,737111,0,17,sikkim,sikkim,17,2,9,2025,west
2025-09-02,tamil nadu,ariyalur,612903,0,8,tamilnadu,tamilnadu,8,2,9,2025,ariyalur
2025-09-02,tamil nadu,ariyalur,621701,1,4,tamilnadu,tamilnadu,5,2,9,2025,ariyalur
2025-09-02,tamil nadu,ariyalur,621704,0,18,tamilnadu,tamilnadu,18,2,9,2025,ariyalur
2025-09-02,tamil nadu,ariyalur,621713,0,4,tamilnadu,tamilnadu,4,2,9,2025,ariyalur
2025-09-02,tamil nadu,ariyalur,621730,0,3,tamilnadu,tamilnadu,3,2,9,2025,ariyalur
2025-09-02,tamil nadu,ariyalur,621806,0,6,tamilnadu,tamilnadu,6,2,9,2025,ariyalur
2025-09-02,tamil nadu,chengalpattu,600064,2,6,tamilnadu,tamilnadu,8,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,600127,2,20,tamilnadu,tamilnadu,22,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603102,0,4,tamilnadu,tamilnadu,4,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603104,0,1,tamilnadu,tamilnadu,1,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603107,0,2,tamilnadu,tamilnadu,2,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603108,0,2,tamilnadu,tamilnadu,2,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603110,1,2,tamilnadu,tamilnadu,3,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603201,0,2,tamilnadu,tamilnadu,2,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chengalpattu,603204,0,9,tamilnadu,tamilnadu,9,2,9,2025,chengalpattu
2025-09-02,tamil nadu,chennai,600012,6,58,tamilnadu,tamilnadu,64,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600013,2,21,tamilnadu,tamilnadu,23,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600016,0,5,tamilnadu,tamilnadu,5,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600017,1,22,tamilnadu,tamilnadu,23,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600018,2,17,tamilnadu,tamilnadu,19,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600024,1,12,tamilnadu,tamilnadu,13,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600030,3,14,tamilnadu,tamilnadu,17,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600041,6,47,tamilnadu,tamilnadu,53,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600050,0,6,tamilnadu,tamilnadu,6,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600051,0,1,tamilnadu,tamilnadu,1,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600057,0,1,tamilnadu,tamilnadu,1,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600060,0,2,tamilnadu,tamilnadu,2,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600081,13,46,tamilnadu,tamilnadu,59,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600086,0,2,tamilnadu,tamilnadu,2,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600090,2,13,tamilnadu,tamilnadu,15,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600099,1,19,tamilnadu,tamilnadu,20,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600107,1,8,tamilnadu,tamilnadu,9,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600108,1,2,tamilnadu,tamilnadu,3,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600114,0,5,tamilnadu,tamilnadu,5,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600117,0,3,tamilnadu,tamilnadu,3,2,9,2025,chennai
2025-09-02,tamil nadu,chennai,600125,1,7,tamilnadu,tamilnadu,8,2,9,2025,chennai
2025-09-02,tamil nadu,coimbatore,641001,2,30,tamilnadu,tamilnadu,32,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641002,1,10,tamilnadu,tamilnadu,11,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641003,0,3,tamilnadu,tamilnadu,3,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641005,1,13,tamilnadu,tamilnadu,14,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641006,4,42,tamilnadu,tamilnadu,46,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641011,0,1,tamilnadu,tamilnadu,1,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641027,0,10,tamilnadu,tamilnadu,10,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641028,1,7,tamilnadu,tamilnadu,8,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641030,1,14,tamilnadu,tamilnadu,15,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641032,3,8,tamilnadu,tamilnadu,11,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641034,0,8,tamilnadu,tamilnadu,8,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641035,0,32,tamilnadu,tamilnadu,32,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641043,0,2,tamilnadu,tamilnadu,2,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641044,1,1,tamilnadu,tamilnadu,2,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641047,3,4,tamilnadu,tamilnadu,7,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641062,2,10,tamilnadu,tamilnadu,12,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641105,2,12,tamilnadu,tamilnadu,14,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641107,2,27,tamilnadu,tamilnadu,29,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641110,2,14,tamilnadu,tamilnadu,16,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641111,0,10,tamilnadu,tamilnadu,10,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641301,3,15,tamilnadu,tamilnadu,18,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641401,1,4,tamilnadu,tamilnadu,5,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,641668,0,6,tamilnadu,tamilnadu,6,2,9,2025,coimbatore
2025-09-02,tamil nadu,coimbatore,642108,0,2,tamilnadu,tamilnadu,2,2,9,2025,coimbatore
2025-09-02,tamil nadu,cuddalore,606003,1,18,tamilnadu,tamilnadu,19,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,606304,3,19,tamilnadu,tamilnadu,22,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,607109,0,2,tamilnadu,tamilnadu,2,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,607301,4,12,tamilnadu,tamilnadu,16,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,608305,1,5,tamilnadu,tamilnadu,6,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,608502,0,13,tamilnadu,tamilnadu,13,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,608602,0,7,tamilnadu,tamilnadu,7,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,608704,1,6,tamilnadu,tamilnadu,7,2,9,2025,cuddalore
2025-09-02,tamil nadu,cuddalore,608801,2,8,tamilnadu,tamilnadu,10,2,9,2025,cuddalore
2025-09-02,tamil nadu,dharmapuri,635109,0,1,tamilnadu,tamilnadu,1,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636704,4,1,tamilnadu,tamilnadu,5,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636805,3,3,tamilnadu,tamilnadu,6,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636806,0,10,tamilnadu,tamilnadu,10,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636811,3,7,tamilnadu,tamilnadu,10,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636812,0,7,tamilnadu,tamilnadu,7,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dharmapuri,636906,9,11,tamilnadu,tamilnadu,20,2,9,2025,dharmapuri
2025-09-02,tamil nadu,dindigul,624211,1,7,tamilnadu,tamilnadu,8,2,9,2025,dindigul
2025-09-02,tamil nadu,dindigul,624216,0,2,tamilnadu,tamilnadu,2,2,9,2025,dindigul
2025-09-02,tamil nadu,dindigul,624303,1,10,tamilnadu,tamilnadu,11,2,9,2025,dindigul
2025-09-02,tamil nadu,dindigul,624306,2,9,tamilnadu,tamilnadu,11,2,9,2025,dindigul
2025-09-02,tamil nadu,dindigul,624618,1,8,tamilnadu,tamilnadu,9,2,9,2025,dindigul
2025-09-02,tamil nadu,erode,638004,5,26,tamilnadu,tamilnadu,31,2,9,2025,erode
